YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,BAND_2A_DELIVERED ,BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202309,QOQ,Humber and North Yorkshire ICB,1026220000,Quantum Ortho Limited,HU4 6AH,E01012777,1,24776.35,,,,,,,,,,,,,24776.35
202309,QWO,West Yorkshire ICB,1026230000,Whitecross Dental Care Limited,LS10 1QR,E01011467,1,123926.4,,,,,,,,,,,18,29,123926.4
202309,QWO,West Yorkshire ICB,1026240000,Whitecross Dental Care Limited,LS10 1QR,E01011467,1,37599.43,,,,,,,,,,,77,97,37599.43
202309,QMM,Norfolk and Waveney ICB,1026360000,The Dental Design Studio,NR32 1PA,E01030249,15000,502800,524.4,0,0,288,56,6,0,0,32,0,2081,1590,502800
202309,QOQ,Humber and North Yorkshire ICB,1026440000,Helmsley Smiles Limited,YO62 5EZ,E01027781,8583,273406.93,473,0,0,135,50,12,0,6,45,2,426,2602,273406.93
202309,QMM,Norfolk and Waveney ICB,1026500000,Smile Care United Limited,NR2 3TU,E01026863,21875,733250,645,0,0,125,56,22,2,9,100,1,517,1962,733250
202309,QNQ,Frimley ICB,1026580000,Mr S Bhatia and Mrs A Brogan,SL6 7AR,E01016529,1,1.05,,,,,,,,,,,,,1.05
202309,QMM,Norfolk and Waveney ICB,1026590000,Smile Care United Limited,PE30 1DD,E01026699,21875,733250,,,,,,,,,,,,,733250
202309,QMM,Norfolk and Waveney ICB,1026610000,Smile Care United Limited,PE30 1DD,E01026699,21875,733250,1703.8,2,0,540,121,23,0,54,35,0,1745,2412,733250
202309,QWO,West Yorkshire ICB,1026620000,MR HR LETUKA,WF8 1DF,E01011837,13394,426538.89,1032,0,0,145,185,22,3,15,15,5,423,1942,426538.89
202309,QJM,Lincolnshire ICB,1026690000,MR TG OYEDELE,LN12 1DP,E01026073,0,166950,68.4,0,0,0,0,0,0,0,57,0,22,503,166950
202309,QWO,West Yorkshire ICB,1026700000,Dental Care Centre Ltd,WF14 0HW,E01011220,9414,401239.85,821.4,0,0,194,78,64,4,2,17,2,793,1356,401239.85
202309,QNC,Staffordshire and Stoke-on-Trent ICB,1026730000,Zaar Abbasi and Bibi Fatima Ali,ST3 1HD,E01014302,22134,547455,1321.8,0,0,437,137,18,1,28,34,0,1181,3207,547455
202309,QNC,Staffordshire and Stoke-on-Trent ICB,1026820000,Kazi Tooth Service Ltd,ST2 0BJ,E01014221,20205,576443.84,1444.4,0,0,347,115,59,3,31,52,2,1488,3332,576443.84
202309,QKS,Kent And Medway ICB,1026850000,Mr Kunal Shah,BR8 7AP,E01024482,0,7453,30.2,0,0,1,4,2,0,0,6,0,14,69,1
202309,QYG,Cheshire and Merseyside ICB,1026860000,Amir Rezvani,SK12 1LA,E01018655,5520,158308.67,198.4,0,0,49,20,3,0,5,12,0,219,853,158308.67
202309,QWE,South West London ICB,1026870000,Sonita Koshal,RH16 1RR,E01031773,0,8380,,,,,,,,,,,,,8380
202309,QHM,North East and North Cumbria ICB,1026900000,SRDP,NE33 4AR,E01008668,1,1.05,118,0,0,2,37,1,0,0,0,0,6,103,1.05
202309,QM7,Hertfordshire and West Essex ICB,1026910000,Bancroft Dental Practice,SG5 1LH,E01023616,6300,203882.59,,,,,,,,,,,,,203882.59
202309,QOQ,Humber and North Yorkshire ICB,1026920000,Thirsk Smiles Limited,YO7 1DA,E01027630,9690,308669.97,394,0,0,105,57,10,0,5,5,2,888,2823,308669.97
202309,QNQ,Frimley ICB,1026930000,Smile Care (Dental) Ltd,SL1 1EQ,E01032730,1,47246.84,,,,,,,,,,,8,50,1.05
202309,QKS,Kent And Medway ICB,1026940000,Mr Amit Vaidya and Mrs Shilpa Vaidya,TN9 1EP,E01024732,1000,25698.1,25.2,0,0,11,1,2,0,0,1,0,188,115,25698.1
202309,QKS,Kent And Medway ICB,1026950000,Mr Amit Vaidya and Mrs Shilpa Vaidya,TN9 1EP,E01024732,1248,23863.89,1.2,0,0,0,0,0,0,0,1,0,,3,1.05
202309,QK1,"Leicester, Leicestershire and Rutland ICB",1027010000,PK Patel Quality Services Ltd,LE5 5HJ,E01013762,15000,369243.75,1005.2,0,0,174,73,43,0,27,61,0,867,2112,369243.75
202309,QHL,Birmingham and Solihull ICB,1027060000,MR FL MOHAMED,B9 5QJ,E01009331,0,71760,55,0,0,12,6,5,0,0,0,0,114,4,71760
202309,QHL,Birmingham and Solihull ICB,1027080000,MR D CHACKO,B36 0LN,E01010145,0,35880,24,0,0,1,1,4,0,0,0,0,52,,35880
202309,QUA,Black Country ICB,1027090000,The D:NTAL Clinic,B70 6PJ,E01010107,0,71760,21.4,0,0,10,3,0,0,0,2,0,121,4,71760
202309,QUA,Black Country ICB,1027100000,Pentwyn Dental Surgery,B70 0PX,E01009991,0,35880,11,0,0,5,2,0,0,0,0,0,22,6,35880
202309,QNC,Staffordshire and Stoke-on-Trent ICB,1027120000,Edward and Richard Cully,ST4 1AR,E01014293,0,71760,8,0,0,0,1,1,0,0,0,0,24,13,71760
202309,QWU,Coventry and Warwickshire ICB,1027130000,Camphill Dental Practice,CV10 0JL,E01031073,0,19800,6,0,0,0,0,0,0,0,5,0,,5,19800
202309,QNC,Staffordshire and Stoke-on-Trent ICB,1027140000,Primecare Oral Heatlh Services Ltd,ST4 1AT,E01014293,0,1,,,,,,,,,,,,,1
202309,QHL,Birmingham and Solihull ICB,1027150000,MR Z SACRANIE,B91 3SJ,E01010192,0,35880,29,0,0,11,2,0,0,1,0,0,55,,35880
202309,QOC,"Shropshire, Telford and Wrekin ICB",1027160000,Dental Monkey Wem LLP,SY4 5ER,E01028886,0,71760,64.4,0,0,20,3,4,1,0,7,0,153,5,71760
202309,QHM,North East and North Cumbria ICB,1027170000,Silver and Charlton,SR1 1QH,E01008703,1,1.05,,,,,,,,,,,1,9,1.05
202309,QHM,North East and North Cumbria ICB,1027180000,Silver and Charlton,SR6 9AR,E01008727,1,1.05,770.6,0,0,1,3,0,1,0,628,0,311,3416,1.05
202309,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1027220000,SGA Services Ltd T/As Twindent Dental Care,BS10 6BB,E01014690,11334,363981.94,717.2,2,0,250,75,22,3,8,16,0,538,1380,343181.94
202309,QK1,"Leicester, Leicestershire and Rutland ICB",1027250000,JDRM Dental Care Ltd,LE11 2AG,E01025699,25000,790862.5,1417,0,0,248,84,26,6,50,120,1,1243,3476,790862.5
202309,QK1,"Leicester, Leicestershire and Rutland ICB",1027290000,JDRM Dental Care Ltd,LE13 1NW,E01025894,25000,790862.5,1068.2,0,0,318,96,14,0,18,146,1,1119,4567,790862.5
202309,QK1,"Leicester, Leicestershire and Rutland ICB",1027300000,JDRM Dental Care Ltd,LE1 7BA,E01013646,25000,790862.5,1780.4,0,0,480,164,41,1,13,367,0,974,3546,790862.5
202309,QK1,"Leicester, Leicestershire and Rutland ICB",1027310000,JDRM Dental Care Ltd,LE3 0BD,E01013774,25000,790862.5,1815,0,0,181,116,37,3,66,240,1,1117,3874,790862.5
202309,QK1,"Leicester, Leicestershire and Rutland ICB",1027320000,JDRM Dental Care Ltd,LE15 6AY,E01013799,25000,790862.5,1187.8,0,0,550,88,26,4,9,89,1,1636,4801,790862.5
202309,QE1,Lancashire and South Cumbria ICB,1027340000,Dr David Reed,FY1 3EJ,E01012737,8068,281850.62,942.6,0,0,206,69,21,7,26,53,0,371,1552,281850.62
202309,QE1,Lancashire and South Cumbria ICB,1027350000,Dr Adam Parkinson,FY1 3EJ,E01012737,8068,281850.62,631.6,0,0,115,47,32,2,15,18,0,400,1383,281850.62
202309,QJK,Devon ICB,1027360000,MR MI STEWART,EX5 2UX,E01019893,2000,58476.88,172.2,0,110.4,74,8,0,0,5,11,1,795,1490,58476.88
202309,QR1,Gloucestershire ICB,1027370000,opaleye & middlefell ltd,GL1 3HF,E01022311,3000,90849.67,147.2,0,0,24,7,16,0,1,1,0,368,296,90849.67
202309,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1027380000,Westcoast Pvt Limited,BS31 2NB,E01014403,7500,227124.19,653,0,0,239,87,15,0,5,15,0,513,1342,227124.19
202309,QPM,Northamptonshire ICB,1027470000,Dentalcare (Southern) Limited,NN13 7EP,E01027264,15000,416192.25,1138.2,0,0,476,107,17,3,16,36,0,1649,2840,416192.25
202309,QWO,West Yorkshire ICB,1027480000,OASIS DENTAL CARE LTD,BD21 2AU,E01010710,40807,1299469.32,2907.6,0,0,1361,267,27,5,35,123,8,2818,7493,1299469.32
202309,QUA,Black Country ICB,1027490000,MR MA ILYAS,WV10 6BA,E01010434,0,6574,99.6,0,0,1,4,7,0,3,13,0,39,140,1
202309,QUA,Black Country ICB,1027500000,Pentwyn Dental Surgery,B70 0PX,E01009991,0,1,,,,,,,,,,,,18,1
202309,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1027540000,Dentalcare Marlborough Limited,SN8 1HQ,E01031865,10000,302832.25,901.2,0,0,192,89,75,0,2,36,0,508,1002,302832.25
202309,QF7,South Yorkshire ICB,1027550000,765 Dental Care,S7 2BG,E01008046,2,13734,34.2,0,0,0,3,0,0,0,21,0,11,95,13734
202309,QOQ,Humber and North Yorkshire ICB,1027580000,Andrew Jones Dental Practice Ltd,YO51 9HS,E01027644,2,45780,25,0,0,1,0,0,0,0,20,0,10,102,45780
202309,QWO,West Yorkshire ICB,1027630000,Clayton Dental Practice Ltd,BD14 6RH,E01010634,2,64092,75.4,0,0,1,0,0,0,0,62,0,17,283,64092
202309,QF7,South Yorkshire ICB,1027640000,V. Orliaklis Limited,S9 4LP,E01007906,2,221052,295.4,0,0,8,50,21,0,0,27,0,185,701,221052
202309,QF7,South Yorkshire ICB,1027650000,V. Orliaklis Limited,S9 4LP,E01007906,2,221052,303,0,0,40,28,8,1,0,110,0,261,687,221052
202309,QOQ,Humber and North Yorkshire ICB,1027660000,Exchange Street Practice Ltd,YO25 6BQ,E01012977,2,51012,69.4,0,0,1,0,0,0,0,57,0,24,357,51012
202309,QWO,West Yorkshire ICB,1027730000,Gabby Khela Limited t/a Gargrave Dental Practice,BD23 3RS,E01027563,2,52974,97.8,0,0,0,15,0,0,0,44,0,25,533,52974
202309,QWO,West Yorkshire ICB,1027750000,Genix Healthcare Huddersfield Ltd,HD1 1LG,E01011236,2,81096,183,0,0,0,27,0,0,0,85,0,30,890,81096
202309,QWO,West Yorkshire ICB,1027790000,Great Horton DentCare Limited,BD7 4PY,E01010663,2,163500,350.2,0,0,1,0,0,0,0,291,0,33,617,163500
202309,QWO,West Yorkshire ICB,1027800000,Heaton Dental Care Limited,BD9 5BU,E01010804,2,64092,103,0,0,0,4,0,1,0,70,0,28,270,64092
202309,QWO,West Yorkshire ICB,1027850000,Dental Practice Hunslet,LS10 2AR,E01011467,2,157614,170.6,0,0,0,2,1,0,0,133,0,57,721,157614
202309,QOQ,Humber and North Yorkshire ICB,1027870000,MR MA HOMA,HG3 2XT,E01027723,2,33354,28,0,0,2,3,1,0,0,10,0,11,130,33354
202309,QF7,South Yorkshire ICB,1027880000,Kimberworth Park Practice Limited,S61 3JN,E01007807,2,83712,164,0,0,0,1,1,0,1,120,0,62,600,83712
202309,QWO,West Yorkshire ICB,1027910000,MR OE MOHAMMED,BD8 7EP,E01010841,2,225570,331.2,0,0,31,94,1,0,1,1,0,255,973,225570
202309,QF7,South Yorkshire ICB,1027940000,Abbeydale Road Family Dental Centre,S7 1FD,E01008112,2,158268,153.4,0,0,5,10,4,0,0,82,0,111,601,158268
202309,QF7,South Yorkshire ICB,1027950000,Dalton Care Contract Limited Partnership,S65 3ET,E01007721,2,407442,272.4,0,0,3,7,6,0,0,182,0,134,1309,407442
202309,QF7,South Yorkshire ICB,1027960000,Hillsborough Family Dental Centre,S6 2SA,E01008161,2,104640,100.6,0,0,12,13,2,0,0,33,0,77,414,104640
202309,QF7,South Yorkshire ICB,1027970000,Hoyland Family Dental Centre,S74 9AU,E01007389,2,353160,149.4,0,0,4,9,4,0,0,82,0,55,572,353160
202309,QF7,South Yorkshire ICB,1027980000,Manor Dental Practice,S2 1RA,E01008017,2,113142,338.2,0,0,56,55,16,0,1,21,0,203,702,113142
202309,QWO,West Yorkshire ICB,1027990000,Nationwide Healthcare Providers Ltd,WF9 2RN,E01011860,2,551976,708.4,0,0,27,54,23,0,1,327,0,158,2236,551976
202309,QF7,South Yorkshire ICB,1028000000,Oaksmere Dental Surgery,S70 1TS,E01007338,2,112488,223.4,0,0,1,27,9,4,3,27,0,35,455,112488
202309,QWO,West Yorkshire ICB,1028020000,Rayner Dental Practice,BD8 9EH,E01010813,2,34008,35.2,0,0,7,1,0,0,0,21,0,36,227,34008
202309,QWO,West Yorkshire ICB,1028030000,Seacroft Dental Practice,LS14 6HT,E01011665,2,130764,201.6,0,0,1,0,1,0,0,163,7,75,568,130764
202309,QWO,West Yorkshire ICB,1028040000,Stable Court Dental Surgery Limited,HD9 3JA,E01011181,2,48396,,,,,,,,,,,5,136,48396
202309,QWO,West Yorkshire ICB,1028050000,The Parade Dental,LS16 7SR,E01011379,2,212708,147.2,1,0,0,7,1,0,0,102,3,71,322,212708
202309,QNX,Sussex ICB,1028220001,Aisha Maria Asghar,BN3 3DX,E01016874,2067,65174.75,137.4,0,0,68,13,2,0,1,7,0,229,456,65174.75
202309,QWO,West Yorkshire ICB,1028470000,Outwood Dental Practice,WF1 2JL,E01011896,1,1,15.6,0,0,0,0,0,0,0,13,0,5,94,1
202309,QT6,Cornwall and the Isles Of Scilly ICB,1028490001,Kings Avenue Dental Practice,PL25 4TT,E01019047,26339,748249.53,1562.6,0,0,511,141,49,0,23,88,2,1427,6417,748249.53
202309,QM7,Hertfordshire and West Essex ICB,1028570001,PANSHANGER DENTAL PRACTICE,AL7 2AX,E01023913,7192,197208.68,613.4,0,0,255,55,13,0,9,17,0,993,1843,197208.68
202309,QMM,Norfolk and Waveney ICB,1028810001,Corner House Norwich LLP,NR2 2PB,E01026835,1835,56256.32,168.8,1,0,62,11,2,0,5,4,0,621,274,56256.32
202309,QHM,North East and North Cumbria ICB,1028910000,Castle Dene Dental Surgery,SR8 1BT,E01020746,26,17005,39.6,0,0,0,0,0,0,0,33,0,47,573,1
202309,QHM,North East and North Cumbria ICB,1028920000,Park View Family Dental,NE10 9ND,E01008215,75,48396,75.6,0,0,28,7,2,1,0,8,0,41,153,1
202309,QHM,North East and North Cumbria ICB,1028930000,Alston Dental Practice Limited,CA9 3QX,E01019305,1,1,,,,,,,,,,,9,27,1
202309,QHM,North East and North Cumbria ICB,1028940000,"Dr I Chandler, Mr G Venchard, Mr Y Nojib",NE33 1PD,E01008667,525,343350,1280.8,0,0,22,71,27,12,25,429,1,101,955,1
202309,QHM,North East and North Cumbria ICB,1028950000,Front Street Dental Practice Partnership,DH8 5AQ,E01020640,96,62784,84.6,0,0,0,1,0,0,0,68,0,14,354,1
202309,QHM,North East and North Cumbria ICB,1028960000,Mr YA Nojib and Mr J Robinson,NE39 1HX,E01008184,221,143880,546,2,0,38,27,19,3,5,211,2,43,326,1
202309,QHM,North East and North Cumbria ICB,1028970000,Miss H Almond & Mr M Barnett,TS10 3LA,E01012184,1,1,,,,,,,,,,,2,31,1
202309,QHM,North East and North Cumbria ICB,1028980000,Wray & McKenna Ltd,DH6 3NT,E01020790,1,1,60,0,0,0,0,0,0,0,50,0,19,187,1
202309,QHM,North East and North Cumbria ICB,1028990000,MR HS BASRA,DL5 4UE,E01020851,16,9811,25.2,0,0,0,0,0,0,1,11,0,7,150,1
202309,QHM,North East and North Cumbria ICB,1029000000,Mr Devanand Isukapatla,NE34 8PL,E01008681,1,1,12,0,0,0,0,0,0,0,10,0,2,34,1
202309,QHM,North East and North Cumbria ICB,1029010000,Mr Devanand Isukapatla,DL1 2RX,E01012325,1,1,37,0,0,1,0,0,0,0,30,0,44,541,1
202309,QHM,North East and North Cumbria ICB,1029020000,Perfect Smile ( Acorn ) Partnership,NE21 5PU,E01008177,1,1,0,0,0,0,0,0,0,0,0,0,1,16,1
202309,QOP,Greater Manchester ICB,1029030001,"Chandy, Whittingham & Casserley",M24 6DL,E01005524,39616,1446408.78,3141.2,0,11,1216,221,53,6,51,261,8,3976,11135,1446408.78
202309,QHM,North East and North Cumbria ICB,1029040000,InDental Practice Limited,NE10 8XQ,E01008281,1,1,22.6,0,0,1,0,0,0,0,18,0,6,90,1
202309,QHM,North East and North Cumbria ICB,1029050000,Honour Health Partnership,NE2 2AP,E01008367,1,1,78,0,0,0,0,0,0,0,65,0,9,167,1
202309,QHM,North East and North Cumbria ICB,1029060000,Honour Health Partnership,DH9 0JE,E01020661,1,1,91.8,0,0,0,1,0,0,0,74,0,26,214,1
202309,QHM,North East and North Cumbria ICB,1029100000,Mr Michael Stanley Hulley,TS19 9JW,E01012249,1,1,19.4,0,0,0,0,1,0,1,2,0,53,583,1
202309,QMF,North East London ICB,1029110001,Mawney Road (DS) Limited,RM7 7JA,E01002245,33191,1156222.36,2024.4,0,0,264,122,80,7,60,177,7,2019,6658,1156222.36
202309,QHM,North East and North Cumbria ICB,1029120000,MR PJ KNOPS,SR1 1NF,E01008703,1,1,101.4,0,0,5,4,5,3,0,32,0,13,223,1
202309,QHM,North East and North Cumbria ICB,1029130000,MRS N HILL,DH8 0BH,E01020632,1,1,32.4,0,0,0,0,0,0,0,27,0,3,98,1
202309,QHM,North East and North Cumbria ICB,1029140000,MR I DAVIES,NE32 3JA,E01008604,1,1,66.8,0,0,3,4,1,0,0,39,0,45,364,1
202309,QHM,North East and North Cumbria ICB,1029150000,Miss H Almond & Mr M Barnett,TS10 3LA,E01012184,1,1,49.2,0,0,0,0,0,0,0,41,0,4,107,1
202309,QHM,North East and North Cumbria ICB,1029160000,Highgate House Dental Practice Partnership,NE22 5TZ,E01027514,1,1,73,0,0,1,0,0,0,0,60,0,34,308,1
202309,QHM,North East and North Cumbria ICB,1029170000,Whitecross Dental Care Limited,NE6 1SD,E01008303,1,1,85.2,0,0,0,0,0,0,0,71,0,28,483,1
202309,QHM,North East and North Cumbria ICB,1029180000,Ching Hang Ip,DH9 0JL,E01020661,1,1,38.4,0,0,0,4,0,0,2,2,0,3,54,1
202309,QHM,North East and North Cumbria ICB,1029190000,Dubagunta and Al-Haboubi,DH8 8LU,E01020632,1,1,,,,,,,,,,,3,44,1
202309,QHM,North East and North Cumbria ICB,1029200000,Mr D Chopra,SR7 9AA,E01033198,1,1,72.4,0,0,1,3,0,0,0,52,0,67,149,1
202309,QHM,North East and North Cumbria ICB,1029210000,MR S BEDI,NE37 2BA,E01008853,1,1,100.2,0,0,1,15,1,0,0,41,0,20,182,1
202309,QHM,North East and North Cumbria ICB,1029220000,MR JN BUTTERWORTH,NE66 1PR,E01033715,1,1,76.2,0,0,3,0,0,0,0,61,0,19,158,1
202309,QHM,North East and North Cumbria ICB,1029230000,Newcastle Dental Care Practice Partnership,NE1 7PG,E01008397,1,1,94.8,0,0,1,0,1,0,0,74,0,9,104,1
202309,QHM,North East and North Cumbria ICB,1029240000,Grange Dental Practice Partnership,TS20 2QL,E01012259,1,1,,,,,,,,,,,,,1
202309,QHM,North East and North Cumbria ICB,1029250000,MR DC DANIELS,TS5 5PH,E01012057,1,1,215.2,0,0,3,7,3,1,0,141,0,73,766,1
202309,QHM,North East and North Cumbria ICB,1029260000,MR ND SMITH,TS25 1RR,E01011987,1,1,191,0,0,2,4,3,0,0,134,1,43,448,1
202309,QHM,North East and North Cumbria ICB,1029270000,Pelton Lane End Dental Practice Partnership,DH2 1NP,E01020617,1,1,70.8,0,0,0,0,0,0,0,59,0,15,129,1
202309,QHM,North East and North Cumbria ICB,1029280000,ST Dental Ltd.,CA28 7QF,E01019280,1,1,104.2,0,0,0,1,2,0,0,76,0,22,340,1
202309,QHM,North East and North Cumbria ICB,1029290000,Framwellgate Dental Surgery Limited,DH1 5EJ,E01020708,1,1,,,,,,,,,,,2,62,1
202309,QHM,North East and North Cumbria ICB,1029300000,Alpha Dental Fairfield Partnership,TS19 7PP,E01012191,1,1,51.4,0,0,1,0,0,0,0,42,0,7,324,1
202309,QHM,North East and North Cumbria ICB,1029310000,Eston Dental Practice,TS6 9EP,E01012111,1,1,208.4,0,0,1,9,2,0,3,112,0,89,624,1
202309,QHM,North East and North Cumbria ICB,1029320000,J R P Jones and Associates Ltd,NE61 1NB,E01027453,1,1,28.8,0,0,0,0,0,0,0,24,0,1,41,1
202309,QHM,North East and North Cumbria ICB,1029350000,MR NK DIDDEE,DH2 2TT,E01020602,1,1,25.2,0,0,0,0,0,0,0,21,0,10,175,1
202309,QHM,North East and North Cumbria ICB,1029360000,New Biggin Villa Partnership,NE9 6UE,E01008193,1,1,,,,,,,,,,,5,46,1
202309,QHM,North East and North Cumbria ICB,1029370000,Perfect Smile ( Acorn ) Partnership,NE8 1LU,E01008168,1,1,87.6,0,0,0,0,0,0,0,73,0,15,146,1
202309,QRL,Hampshire and Isle Of Wight ICB,1029380001,Milford Dental Practice Partnership,SO41 0QF,E01023052,10405,280216.04,270.4,0,0,115,34,3,0,2,12,0,508,1960,280216.04
202309,QHM,North East and North Cumbria ICB,1029390000,Perfect Smile ( Acorn ) Partnership,NE3 4AA,E01008419,1,1,40.2,0,0,0,1,0,0,0,31,0,10,71,1
202309,QHM,North East and North Cumbria ICB,1029400000,Geoff Antons Limited,NE31 1LR,E01008642,1,1,26.4,0,0,0,0,0,0,0,22,0,8,121,1
202309,QHM,North East and North Cumbria ICB,1029410000,Perfect Smile ( Acorn ) Partnership,NE28 8HG,E01008536,1,1,37.2,0,0,0,0,0,0,0,31,0,16,120,1
202309,QHM,North East and North Cumbria ICB,1029420000,Perfect Smile ( Acorn ) Partnership,NE30 1PW,E01008524,1,1,127,0,0,1,2,0,0,1,90,0,22,299,1
202309,QHM,North East and North Cumbria ICB,1029430000,New Biggin Villa Partnership,NE9 6UE,E01008193,1,1,,,,,,,,,,,,,1
202309,QHM,North East and North Cumbria ICB,1029440000,The Linden Cottage Partnership,NE63 8NQ,E01027525,1,1,15.6,0,0,0,0,0,0,0,13,0,2,47,1
202309,QHM,North East and North Cumbria ICB,1029450000,Mr I Gordon & Mr B L Wild,NE10 0RH,E01008244,1,1,35.2,0,0,0,1,0,1,0,21,0,5,71,1
202309,QHM,North East and North Cumbria ICB,1029470000,The Grange Dental Centre,NE3 2DQ,E01008358,1,1,51,0,0,0,1,0,0,0,40,0,12,132,1
202309,QHM,North East and North Cumbria ICB,1029480000,Hartlepool Dental Practice Partnership,TS26 8DD,E01011974,1,1,112.6,0,0,1,4,0,0,0,83,0,31,179,1
202309,QHM,North East and North Cumbria ICB,1029490000,Hartlepool Dental Practice Partnership,TS24 0JT,E01011993,1,1,206.4,0,0,1,1,2,2,1,137,2,56,605,1
202309,QHM,North East and North Cumbria ICB,1029500000,MRS S HYDER,NE5 1EH,E01008447,1,1,74.4,0,0,2,3,0,0,0,52,1,28,149,1
202309,QHM,North East and North Cumbria ICB,1029510000,Dheeraj Chopra,NE13 6LW,E01008579,1,1,,,,,,,,,,,18,96,1
202309,QHM,North East and North Cumbria ICB,1029520000,Grangetown Family Dental Health,SR2 9QF,E01008741,1,1,75.4,0,0,2,12,1,0,1,17,0,5,134,1
202309,QVV,Dorset ICB,1029530000,Smile Care Boscombe Ltd,BH1 4EX,E01015282,3000,90849.67,,,,,,,,,,,50,103,90849.67
202309,QE1,Lancashire and South Cumbria ICB,1029620000,St Annes Dental Clinic Ltd,FY8 1RF,E01024987,0,101400,25,0,0,0,1,2,0,0,10,0,18,160,101400
202309,QE1,Lancashire and South Cumbria ICB,1029630000,St Annes Dental Clinic Ltd,FY8 1RF,E01024987,0,67600,126,1,0,15,7,4,1,5,5,0,37,178,67600
202309,QHM,North East and North Cumbria ICB,1029680000,Malmin Healthcare Guisborough Partnership,TS14 6AW,E01012117,1,1,119.4,0,0,6,23,1,1,1,17,0,13,173,1
202309,QHM,North East and North Cumbria ICB,1029690000,Mr A Razaq,DH6 4AA,E01020701,65,42510,76.8,0,0,4,9,7,0,0,9,0,5,108,1
202309,QHM,North East and North Cumbria ICB,1029700000,Philip Brantingham and Kim Anne Brantingham,NE1 8DQ,E01008397,1,1,100,0,0,1,1,0,0,0,80,0,16,261,1
202309,QHM,North East and North Cumbria ICB,1029710000,Tyneview Dental Practice,NE15 6TB,E01033547,1,1,,,,,,,,,,,,,1
202309,QHM,North East and North Cumbria ICB,1029720000,Philip Brantingham and Kim Anne Brantingham,NE64 6PF,E01027544,1,1,185,0,0,2,1,0,0,0,148,2,81,437,1
202309,QF7,South Yorkshire ICB,1029760000,High Street Dental Care,S20 5AF,E01008025,2,81750,155,0,0,1,6,2,0,0,105,0,37,446,81750
202309,QWO,West Yorkshire ICB,1029770000,Hick Lane Dental Surgery Ltd.,WF17 5TD,E01011015,2,32700,85,0,0,1,4,0,0,1,50,0,19,214,32700
202309,QF7,South Yorkshire ICB,1029780000,Dental Directions,S5 8BE,E01008123,2,31392,62.4,0,0,0,0,0,0,1,42,0,15,143,31392
202309,QF7,South Yorkshire ICB,1029800000,Swallownest Dental Practice Partnership,S26 4WD,E01007673,2,204048,202,0,0,30,17,12,1,2,25,0,100,443,204048
202309,QWO,West Yorkshire ICB,1029810000,MRS PK GREWAL,LS16 7NR,E01011386,2,162192,86.4,0,0,0,0,0,0,0,72,0,27,569,162192
202309,QWO,West Yorkshire ICB,1029820000,Dr Amjid Siddique,WF12 8DJ,E01011130,2,189660,371.2,0,0,22,29,9,0,0,181,2,140,850,189660
202309,QWO,West Yorkshire ICB,1029830000,Yorkshire Myobrace Ltd,LS18 5NQ,E01011459,2,13734,37,2,0,0,4,3,1,0,6,0,2,99,13734
202309,QOQ,Humber and North Yorkshire ICB,1029850000,Helmsley Smiles Limited,YO62 5EZ,E01027781,2,15042,36.6,0,0,0,1,0,0,0,28,0,8,93,15042
202309,QWO,West Yorkshire ICB,1029900000,Thota and Thota,LS8 1NU,E01011641,2,132108,,,,,,,,,,,,,132108
202309,QOQ,Humber and North Yorkshire ICB,1029920000,Clifton Gardens Dental Practice,DN14 6AS,E01012999,2,130800,,,,,,,,,,,,,130800
202309,QHM,North East and North Cumbria ICB,1030050000,Mr M Pearson & Ms J Russell,TS10 3LA,E01012184,1,1.05,38.4,0,0,0,0,0,0,0,32,0,4,105,1.05
202309,QRV,North West London ICB,1030060000,Tooth and Mouth Limited,SW6 1NW,E01001884,810,43200,35,0,0,3,4,4,0,0,0,0,38,,43200
202309,QRV,North West London ICB,1030100000,Zabihi and Partners,HA5 1HP,E01002195,540,21600,26,0,0,3,1,4,0,0,0,0,78,,21600
202309,QMF,North East London ICB,1030160000,MR MR MANBAJOOD,N16 8EL,E01001830,270,14400,,,,,,,,,,,18,,14400
202309,QRV,North West London ICB,1030170000,MR H RAZBAN,W14 0SH,E01001866,810,43200,46,0,0,3,6,5,0,0,0,0,83,,43200
202309,QMJ,North Central London ICB,1030180000,Mrs Priya Shah and Mr Punit Shah,N6 5AX,E01002005,540,21600,6,0,0,0,2,0,0,0,0,0,38,,21600
202309,QRV,North West London ICB,1030190000,Dr. S. Merali and Dr. F. Merali,HA0 2LP,E01000608,540,28800,1,0,0,1,0,0,0,0,0,0,27,,28800
